table_schema,table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default,character_maximum_length,numeric_precision,numeric_scale,datetime_precision
_timescaledb_internal,_hyper_1_110_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_110_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_110_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_110_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_110_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_110_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_110_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_110_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_110_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_110_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_110_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_110_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_110_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_110_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_111_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_111_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_111_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_111_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_111_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_111_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_111_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_111_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_111_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_111_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_111_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_111_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_111_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_111_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_112_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_112_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_112_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_112_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_112_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_112_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_112_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_112_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_112_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_112_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_112_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_112_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_112_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_112_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_113_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_113_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_113_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_113_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_113_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_113_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_113_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_113_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_113_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_113_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_113_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_113_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_113_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_113_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_114_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_114_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_114_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_114_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_114_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_114_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_114_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_114_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_114_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_114_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_114_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_114_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_114_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_114_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_115_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_115_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_115_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_115_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_115_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_115_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_115_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_115_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_115_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_115_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_115_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_115_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_115_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_115_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_116_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_116_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_116_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_116_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_116_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_116_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_116_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_116_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_116_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_116_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_116_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_116_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_116_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_116_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_117_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_117_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_117_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_117_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_117_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_117_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_117_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_117_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_117_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_117_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_117_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_117_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_117_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_117_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_118_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_118_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_118_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_118_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_118_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_118_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_118_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_118_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_118_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_118_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_118_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_118_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_118_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_118_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_119_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_119_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_119_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_119_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_119_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_119_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_119_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_119_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_119_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_119_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_119_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_119_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_119_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_119_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_11_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_11_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_11_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_11_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_11_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_11_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_11_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_11_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_11_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_11_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_11_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_11_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_11_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_11_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_120_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_120_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_120_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_120_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_120_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_120_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_120_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_120_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_120_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_120_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_120_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_120_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_120_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_120_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_121_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_121_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_121_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_121_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_121_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_121_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_121_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_121_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_121_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_121_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_121_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_121_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_121_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_121_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_122_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_122_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_122_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_122_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_122_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_122_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_122_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_122_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_122_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_122_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_122_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_122_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_122_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_122_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_123_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_123_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_123_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_123_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_123_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_123_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_123_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_123_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_123_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_123_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_123_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_123_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_123_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_123_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_124_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_124_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_124_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_124_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_124_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_124_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_124_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_124_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_124_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_124_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_124_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_124_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_124_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_124_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_125_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_125_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_125_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_125_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_125_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_125_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_125_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_125_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_125_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_125_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_125_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_125_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_125_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_125_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_126_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_126_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_126_chunk,3,open,numeric,numeric,YES,,,,,
